Time,EMG_RT_BRACHIORAD,EMG_RT_EXT,EMG_RT_FLEX,EMG_RT_BICEPS_BR,EMG_RT_LAT,EMG_RT_ANT,EMG_RT_POST,EMG_RT_MID_DELT,EMG_RT_PECT,EMG_RT_INFRASPIN,humerus_l_imu,radius_l_imu,hand_r_imu,pelvis_imu,torso_imu,humerus_r_imu,radius_r_imu
20.4799999999995,55.75571391061681,59.412022790594946,23.70509851213579,3.5247369543016194,9.201551221453963,14.443112470863243,4.656525220123478,7.786001078804559,4.192436502072809,13.030417221926626,0.00031027544910241497,1.1754491019220912e-05,0.0004069281437367444,1.1664670659152364e-05,0.00011908982035505416,0.00039341916168835015,0.00022656886227684673
20.489999999999498,57.457928398469846,59.88536815742109,23.4886335671169,3.4548716431394038,9.214372090653287,16.20053703058062,4.6500953039798985,7.503467136633862,4.604731254861584,12.578549864995898,0.00019626506024927475,1.3337349396770554e-05,0.00038293975902530116,7.204819277086943e-06,0.00010187951807578009,0.0006318674698553619,0.0002826024096335834
20.4999999999995,58.028972512661404,60.58653372930244,23.129417478869133,3.3295743446855233,9.565685542691163,17.50814321101356,4.597418711919687,7.414903475863821,5.0552213884607475,12.180954450707743,3.000000000835879e-05,2.8999999999161143e-05,0.0005979999999891033,6.000000000010842e-06,3.2000000003497804e-05,0.0011149999999758866,0.00038199999999502125
20.5099999999995,57.32098976377321,61.30194695883459,22.733936191196218,3.165154653502655,10.261493333827403,18.21356610625974,4.496043136781471,7.5408641954070434,5.504084600456171,11.856802326556908,0.0003629341317198954,2.780239520961843e-05,0.0007429101796335353,2.4071856289021e-06,0.0001302035928094663,0.001579670658659414,0.0008167305389004424
20.5199999999995,55.293296992615446,61.795847491626965,22.405844985702444,2.985311537813726,11.268259901538038,18.23002822669096,4.3709033271053865,7.871122827007975,5.914993475088426,11.609808027850853,0.0005818502994018051,3.727544910022228e-05,0.0008702335329297025,7.904191615573056e-06,0.00020647305389062505,0.0018587904191665206,0.0009987245509148115
20.529999999999497,52.0385546776842,61.863967301753405,22.231130660421947,2.8170975211891633,12.522965663999853,17.553244245333868,4.2790741090225595,8.370657202322482,6.255583815654487,11.432366611658274,0.0005692754491024105,6.841317365107865e-05,0.0009618502993967245,3.1856287423975253e-05,0.00023820958083672471,0.0017611856287474644,0.0006675868263639828
20.539999999999498,47.802548325270244,61.379477628554184,22.270044141251436,2.6871125066928916,13.940808800390474,16.266106229175456,4.309932014009845,8.986408501564442,6.496370598664576,11.314635434583659,0.0005009879518120819,7.343373494013817e-05,0.0018609397589703428,3.8409638554375965e-05,0.0002513855421684953,0.0013646024096661395,0.0005963493975872238
20.5499999999995,42.935111639195874,60.31533293145218,22.553729707722407,2.616325845532957,15.437887073851334,14.518442298925153,4.578229898346019,9.660651811054588,6.614706505684784,11.252984281625919,0.00040400000000483945,6.500000000040122e-05,0.003175999999934548,3.6000000000155855e-05,0.00025499999999982546,0.0008140000000273118,0.0006589999999968838
20.559999999999498,37.84820137654702,58.73830634705622,23.086134678010314,2.6177746532508346,16.942092613890853,12.502155850281483,5.212609178689208,10.338688108574111,6.5976551200563085,11.257372253113097,0.000302203592819469,3.985029940244357e-05,0.002389173652733911,3.420359281444533e-05,0.00027356287425056873,0.0003307664670900284,0.001182952095782214
20.569999999999496,32.95330232057288,56.78522054950957,23.845649880680178,2.6949229607015295,18.410212305374802,10.42072653380697,6.3394391213612336,10.976410378067724,6.448605536323845,11.351743896843782,0.0001921077844375077,2.7149700598176587e-05,0.002409365269377905,2.8257485030605903e-05,0.0002638682634764133,0.0002289101796070789,0.0012678263473458438
